date,ticker,price,daily_change,market_cap,trailing_pe,eps,52w_high,52w_low,open,high,low,close,volume
2025-11-04,COHR,128.70 USD,-2.50%,N/A,N/A,N/A,N/A,N/A,125.94,131.48,123.75,128.70,4.23M
2025-11-04,FLNC,19.18 USD,-7.83%,N/A,N/A,N/A,N/A,N/A,19.52,20.99,19.01,19.18,5.29M
2025-11-04,HUM,279.49 USD,+0.70%,N/A,N/A,N/A,N/A,N/A,277.53,281.87,274.36,279.49,1.41M
2025-11-04,IONQ,53.38 USD,-8.60%,N/A,N/A,N/A,N/A,N/A,55.77,57.16,53.08,53.38,22.04M
2025-11-04,KEY,16.95 USD,-1.31%,N/A,N/A,N/A,N/A,N/A,16.95,17.17,16.86,16.95,30.83M
2025-11-04,KO,67.72 USD,+1.02%,N/A,N/A,N/A,N/A,N/A,67.53,67.78,67.22,67.72,12.74M
2025-11-04,KTOS,90.22 USD,-0.97%,N/A,N/A,N/A,N/A,N/A,88.23,91.59,86.82,90.22,3.42M
2025-11-04,MOD,146.14 USD,-4.44%,N/A,N/A,N/A,N/A,N/A,147.04,150.55,144.51,146.14,1.09M
2025-11-04,NXT,99.81 USD,-1.67%,N/A,N/A,N/A,N/A,N/A,96.59,100.81,95.25,99.81,2.04M
2025-11-04,ORA,108.41 USD,+0.77%,N/A,N/A,N/A,N/A,N/A,112.04,113.00,108.41,108.41,"929,500"
2025-11-04,OXY,39.66 USD,-2.05%,N/A,N/A,N/A,N/A,N/A,39.80,39.87,39.33,39.66,7.72M
2025-11-04,PL,12.70 USD,-3.71%,N/A,N/A,N/A,N/A,N/A,12.73,13.52,12.46,12.70,9.90M
2025-11-04,PLUG,2.52 USD,-8.36%,N/A,N/A,N/A,N/A,N/A,2.61,2.80,2.51,2.52,99.96M
2025-11-04,RDW,6.95 USD,-5.70%,N/A,N/A,N/A,N/A,N/A,7.04,7.19,6.85,6.95,5.79M
2025-11-04,RKLB,56.57 USD,-7.78%,N/A,N/A,N/A,N/A,N/A,57.80,59.49,56.51,56.57,13.73M
2025-11-04,SPIR,8.79 USD,-21.24%,N/A,N/A,N/A,N/A,N/A,10.63,10.85,8.74,8.79,1.78M
2025-11-04,T,23.91 USD,-0.37%,N/A,N/A,N/A,N/A,N/A,23.94,24.02,23.76,23.91,75.03M
2025-11-04,XOM,112.40 USD,+0.33%,N/A,N/A,N/A,N/A,N/A,111.65,112.61,110.80,112.40,16.86M
2025-11-05,AAPL,269.63 USD,+0.04%,N/A,N/A,N/A,N/A,N/A,268.10,271.18,266.42,269.63,43.68M
2025-11-05,ALAB,181.94 USD,+1.47%,N/A,N/A,N/A,N/A,N/A,184.07,191.40,172.72,181.94,9.34M
2025-11-05,AMD,256.33 USD,+2.51%,N/A,N/A,N/A,N/A,N/A,243.24,259.65,242.81,256.33,67.37M
2025-11-05,ATKR,67.63 USD,-0.12%,N/A,N/A,N/A,N/A,N/A,67.35,68.39,66.41,67.63,"375,100"
2025-11-05,AVAV,350.70 USD,-3.94%,N/A,N/A,N/A,N/A,N/A,357.00,361.58,345.80,350.70,"862,200"
2025-11-05,CAT,566.74 USD,+3.94%,N/A,N/A,N/A,N/A,N/A,549.61,571.58,548.03,566.74,2.70M
2025-11-05,COHR,134.63 USD,+4.61%,N/A,N/A,N/A,N/A,N/A,131.71,139.35,126.00,134.63,9.06M
2025-11-05,FLNC,20.72 USD,+8.03%,N/A,N/A,N/A,N/A,N/A,19.81,21.72,19.41,20.72,6.63M
2025-11-05,HUM,262.70 USD,-6.01%,N/A,N/A,N/A,N/A,N/A,258.54,263.45,249.04,262.70,3.49M
2025-11-05,IONQ,55.41 USD,+3.80%,N/A,N/A,N/A,N/A,N/A,55.00,56.41,53.10,55.41,21.84M
2025-11-05,KEY,17.16 USD,+1.21%,N/A,N/A,N/A,N/A,N/A,16.96,17.18,16.81,17.16,22.15M
2025-11-05,KO,67.57 USD,-0.22%,N/A,N/A,N/A,N/A,N/A,67.72,67.88,67.24,67.57,12.85M
2025-11-05,KTOS,77.41 USD,-14.20%,N/A,N/A,N/A,N/A,N/A,82.37,82.50,75.85,77.41,9.16M
2025-11-05,MOD,151.21 USD,+3.47%,N/A,N/A,N/A,N/A,N/A,145.91,155.64,145.91,151.21,"845,000"
2025-11-05,NXT,111.84 USD,+12.05%,N/A,N/A,N/A,N/A,N/A,101.65,112.74,101.65,111.84,3.69M
2025-11-05,ORA,113.62 USD,+4.80%,N/A,N/A,N/A,N/A,N/A,110.38,115.47,110.04,113.62,1.12M
2025-11-05,OXY,39.33 USD,-0.82%,N/A,N/A,N/A,N/A,N/A,39.66,40.01,39.33,39.33,8.25M
2025-11-05,PL,13.25 USD,+4.33%,N/A,N/A,N/A,N/A,N/A,12.84,13.35,12.53,13.25,6.72M
2025-11-05,PLUG,2.64 USD,+4.76%,N/A,N/A,N/A,N/A,N/A,2.56,2.66,2.45,2.64,88.27M
2025-11-05,RDW,7.30 USD,+5.04%,N/A,N/A,N/A,N/A,N/A,6.98,7.45,6.90,7.30,8.39M
2025-11-05,RKLB,56.42 USD,-0.27%,N/A,N/A,N/A,N/A,N/A,56.66,57.28,54.87,56.42,13.25M
2025-11-05,SPIR,9.04 USD,+2.84%,N/A,N/A,N/A,N/A,N/A,8.97,9.31,8.79,9.04,"758,500"
2025-11-05,T,24.02 USD,+0.49%,N/A,N/A,N/A,N/A,N/A,23.93,24.19,23.90,24.02,61.11M
2025-11-05,XOM,111.95 USD,-0.40%,N/A,N/A,N/A,N/A,N/A,112.35,113.43,111.94,111.95,12.40M
2025-11-06,AAPL,269.26 USD,N/A,N/A,N/A,N/A,N/A,N/A,267.38,272.88,267.38,269.26,51.20M
2025-11-06,ALAB,162.83 USD,N/A,N/A,N/A,N/A,N/A,N/A,181.72,184.00,162.38,162.83,6.77M
2025-11-06,AMD,237.70 USD,N/A,N/A,N/A,N/A,N/A,N/A,253.47,253.51,235.74,237.70,66.05M
2025-11-06,ATKR,65.88 USD,N/A,N/A,N/A,N/A,N/A,N/A,67.52,67.89,65.20,65.88,"366,200"
2025-11-06,AVAV,328.23 USD,N/A,N/A,N/A,N/A,N/A,N/A,350.81,350.81,324.48,328.23,"946,200"
2025-11-06,CAT,567.37 USD,N/A,N/A,N/A,N/A,N/A,N/A,570.78,581.52,561.84,567.37,2.25M
2025-11-06,COHR,159.30 USD,N/A,N/A,N/A,N/A,N/A,N/A,153.70,162.50,150.53,159.30,10.80M
2025-11-06,FLNC,19.82 USD,N/A,N/A,N/A,N/A,N/A,N/A,21.15,21.20,19.36,19.82,5.31M
2025-11-06,HUM,248.99 USD,N/A,N/A,N/A,N/A,N/A,N/A,259.55,262.18,248.71,248.99,2.47M
2025-11-06,IONQ,57.43 USD,N/A,N/A,N/A,N/A,N/A,N/A,57.28,58.99,54.10,57.43,35.40M
2025-11-06,KEY,17.23 USD,N/A,N/A,N/A,N/A,N/A,N/A,17.13,17.33,17.02,17.23,23.02M
2025-11-06,KO,68.11 USD,N/A,N/A,N/A,N/A,N/A,N/A,67.36,68.19,66.99,68.11,15.91M
2025-11-06,KTOS,72.41 USD,N/A,N/A,N/A,N/A,N/A,N/A,77.95,79.47,70.27,72.41,7.00M
2025-11-06,MOD,149.09 USD,N/A,N/A,N/A,N/A,N/A,N/A,154.12,154.59,148.69,149.09,"747,200"
2025-11-06,NXT,106.54 USD,N/A,N/A,N/A,N/A,N/A,N/A,111.43,112.48,105.36,106.54,2.54M
2025-11-06,ORA,114.50 USD,N/A,N/A,N/A,N/A,N/A,N/A,114.76,115.15,112.82,114.50,"718,300"
2025-11-06,OXY,39.88 USD,N/A,N/A,N/A,N/A,N/A,N/A,39.58,40.25,39.41,39.88,9.99M
2025-11-06,PL,12.46 USD,-5.96%,N/A,N/A,N/A,N/A,N/A,13.01,13.02,12.07,12.46,9.77M
2025-11-06,PLUG,2.51 USD,N/A,N/A,N/A,N/A,N/A,N/A,2.66,2.67,2.45,2.51,88.80M
2025-11-06,RDW,5.98 USD,N/A,N/A,N/A,N/A,N/A,N/A,6.49,6.72,5.87,5.98,14.43M
2025-11-06,RKLB,49.61 USD,N/A,N/A,N/A,N/A,N/A,N/A,56.21,56.21,49.41,49.61,21.05M
2025-11-06,SPIR,8.75 USD,N/A,N/A,N/A,N/A,N/A,N/A,9.06,9.08,8.66,8.75,"576,100"
2025-11-06,T,24.20 USD,N/A,N/A,N/A,N/A,N/A,N/A,23.76,24.44,23.76,24.20,71.67M
2025-11-06,XOM,112.76 USD,N/A,N/A,N/A,N/A,N/A,N/A,111.91,113.19,111.91,112.76,14.22M
2025-11-07,AAPL,267.96 USD,-0.48%,N/A,N/A,N/A,N/A,N/A,269.29,271.77,266.26,267.96,48.23M
2025-11-07,ALAB,165.49 USD,+1.63%,N/A,N/A,N/A,N/A,N/A,157.12,165.49,151.61,165.49,6.40M
2025-11-07,AMD,233.54 USD,-1.75%,N/A,N/A,N/A,N/A,N/A,230.94,235.87,224.64,233.54,52.16M
2025-11-07,ATKR,65.24 USD,-0.98%,N/A,N/A,N/A,N/A,N/A,65.12,65.82,64.36,65.24,"434,900"
2025-11-07,AVAV,329.65 USD,+0.43%,N/A,N/A,N/A,N/A,N/A,319.90,332.17,307.32,329.65,1.42M
2025-11-07,CAT,560.72 USD,-1.17%,N/A,N/A,N/A,N/A,N/A,561.17,563.19,548.00,560.72,2.32M
2025-11-07,COHR,154.51 USD,-3.01%,N/A,N/A,N/A,N/A,N/A,146.50,155.00,145.41,154.51,7.99M
2025-11-07,FLNC,20.79 USD,+4.89%,N/A,N/A,N/A,N/A,N/A,19.01,21.06,17.68,20.79,6.46M
2025-11-07,HUM,249.91 USD,+0.37%,N/A,N/A,N/A,N/A,N/A,248.89,254.06,246.48,249.91,1.47M
2025-11-07,IONQ,59.27 USD,+3.20%,N/A,N/A,N/A,N/A,N/A,54.62,59.30,51.06,59.27,32.83M
2025-11-07,KEY,17.71 USD,+2.79%,N/A,N/A,N/A,N/A,N/A,17.16,17.71,17.09,17.71,23.79M
2025-11-07,KO,69.58 USD,+2.16%,N/A,N/A,N/A,N/A,N/A,68.85,69.90,68.46,69.58,25.11M
2025-11-07,KTOS,77.88 USD,+7.55%,N/A,N/A,N/A,N/A,N/A,70.30,78.35,68.65,77.88,5.15M
2025-11-07,MOD,156.39 USD,+4.90%,N/A,N/A,N/A,N/A,N/A,145.02,157.03,141.57,156.39,1.21M
2025-11-07,NXT,104.63 USD,-1.79%,N/A,N/A,N/A,N/A,N/A,100.90,104.71,96.91,104.63,2.33M
2025-11-07,ORA,113.23 USD,-1.11%,N/A,N/A,N/A,N/A,N/A,113.05,114.13,111.75,113.23,"730,600"
2025-11-07,OXY,40.88 USD,+2.51%,N/A,N/A,N/A,N/A,N/A,39.99,40.89,39.89,40.88,10.79M
2025-11-07,PL,12.81 USD,+2.81%,N/A,N/A,N/A,N/A,N/A,12.11,12.82,11.93,12.81,6.88M
2025-11-07,PLUG,2.65 USD,+5.58%,N/A,N/A,N/A,N/A,N/A,2.38,2.70,2.35,2.65,116.67M
2025-11-07,RDW,6.56 USD,+9.70%,N/A,N/A,N/A,N/A,N/A,5.72,6.67,5.72,6.56,6.56M
2025-11-07,RKLB,51.64 USD,+4.09%,N/A,N/A,N/A,N/A,N/A,47.66,52.10,46.31,51.64,25.06M
2025-11-07,SPIR,8.89 USD,+1.60%,N/A,N/A,N/A,N/A,N/A,8.56,9.11,8.40,8.89,"606,900"
2025-11-07,T,24.29 USD,+0.36%,N/A,N/A,N/A,N/A,N/A,24.27,24.55,24.10,24.29,62.44M
2025-11-07,XOM,115.43 USD,+2.38%,N/A,N/A,N/A,N/A,N/A,113.45,115.72,113.15,115.43,17.18M
2025-11-10,AAPL,269.18 USD,+0.45%,N/A,N/A,N/A,N/A,N/A,268.71,273.47,267.21,269.18,41.31M
2025-11-10,ALAB,173.74 USD,+4.99%,N/A,N/A,N/A,N/A,N/A,173.00,176.80,167.55,173.74,4.85M
2025-11-10,AMD,243.98 USD,+4.47%,N/A,N/A,N/A,N/A,N/A,242.14,248.90,240.50,243.98,43.36M
2025-11-10,ATKR,64.74 USD,-0.76%,N/A,N/A,N/A,N/A,N/A,66.00,66.25,64.60,64.74,"320,300"
2025-11-10,AVAV,333.87 USD,+1.28%,N/A,N/A,N/A,N/A,N/A,338.36,341.18,324.48,333.87,"642,700"
2025-11-10,CAT,568.44 USD,+1.38%,N/A,N/A,N/A,N/A,N/A,567.59,571.75,559.13,568.44,1.83M
2025-11-10,COHR,166.72 USD,+7.90%,N/A,N/A,N/A,N/A,N/A,159.00,168.57,157.65,166.72,6.87M
2025-11-10,FLNC,21.79 USD,+4.81%,N/A,N/A,N/A,N/A,N/A,21.84,23.74,21.27,21.79,11.62M
2025-11-10,HUM,236.41 USD,-5.40%,N/A,N/A,N/A,N/A,N/A,246.04,247.40,235.63,236.41,1.97M
2025-11-10,IONQ,55.37 USD,-6.58%,N/A,N/A,N/A,N/A,N/A,58.50,59.02,54.82,55.37,26.99M
2025-11-10,KEY,17.74 USD,+0.22%,N/A,N/A,N/A,N/A,N/A,17.79,17.98,17.62,17.74,17.12M
2025-11-10,KO,69.55 USD,-0.04%,N/A,N/A,N/A,N/A,N/A,69.05,69.69,68.48,69.55,15.32M
2025-11-10,KTOS,79.18 USD,+1.67%,N/A,N/A,N/A,N/A,N/A,81.43,82.00,77.05,79.18,3.79M
2025-11-10,MOD,159.74 USD,+2.14%,N/A,N/A,N/A,N/A,N/A,160.61,164.06,158.02,159.74,"824,700"
2025-11-10,NXT,107.43 USD,+2.68%,N/A,N/A,N/A,N/A,N/A,108.94,109.50,105.91,107.43,1.74M
2025-11-10,ORA,114.22 USD,+0.87%,N/A,N/A,N/A,N/A,N/A,114.69,115.25,113.65,114.22,"689,300"
2025-11-10,OXY,41.36 USD,+1.19%,N/A,N/A,N/A,N/A,N/A,41.18,41.38,40.46,41.36,11.91M
2025-11-10,PL,13.39 USD,+4.53%,N/A,N/A,N/A,N/A,N/A,13.23,13.80,12.92,13.39,10.94M
2025-11-10,PLUG,2.56 USD,-3.40%,N/A,N/A,N/A,N/A,N/A,2.93,2.93,2.47,2.56,188.23M
2025-11-10,RDW,6.17 USD,-5.95%,N/A,N/A,N/A,N/A,N/A,6.56,6.67,5.98,6.17,6.21M
2025-11-10,RKLB,51.90 USD,+0.50%,N/A,N/A,N/A,N/A,N/A,53.74,54.50,50.76,51.90,22.93M
2025-11-10,SPIR,8.56 USD,-3.71%,N/A,N/A,N/A,N/A,N/A,9.21,9.22,8.50,8.56,"507,800"
2025-11-10,T,24.29 USD,+0.00%,N/A,N/A,N/A,N/A,N/A,24.20,24.40,24.07,24.29,52.68M
2025-11-10,XOM,116.42 USD,+0.85%,N/A,N/A,N/A,N/A,N/A,115.65,116.65,113.70,116.42,13.05M
2025-11-11,AAPL,274.99 USD,+2.16%,N/A,N/A,N/A,N/A,N/A,269.56,275.65,269.55,274.99,46.21M
2025-11-11,ALAB,167.55 USD,-3.56%,N/A,N/A,N/A,N/A,N/A,170.06,174.37,166.54,167.55,3.25M
2025-11-11,AMD,237.52 USD,-2.65%,N/A,N/A,N/A,N/A,N/A,241.66,248.46,234.64,237.52,61.34M
2025-11-11,ATKR,64.46 USD,-0.44%,N/A,N/A,N/A,N/A,N/A,64.71,64.99,63.69,64.46,"365,200"
2025-11-11,AVAV,328.09 USD,-1.73%,N/A,N/A,N/A,N/A,N/A,329.19,333.10,324.04,328.09,"496,200"
2025-11-11,CAT,565.53 USD,-0.51%,N/A,N/A,N/A,N/A,N/A,566.31,568.04,557.89,565.53,1.52M
2025-11-11,COHR,158.01 USD,-5.22%,N/A,N/A,N/A,N/A,N/A,162.33,163.12,156.36,158.01,4.18M
2025-11-11,FLNC,20.73 USD,-4.86%,N/A,N/A,N/A,N/A,N/A,21.03,21.10,18.65,20.73,8.01M
2025-11-11,HUM,241.41 USD,+2.12%,N/A,N/A,N/A,N/A,N/A,237.95,243.43,236.48,241.41,1.49M
2025-11-11,IONQ,54.42 USD,-1.72%,N/A,N/A,N/A,N/A,N/A,54.57,56.03,53.72,54.42,17.37M
2025-11-11,KEY,17.71 USD,-0.22%,N/A,N/A,N/A,N/A,N/A,17.77,17.86,17.62,17.71,10.47M
2025-11-11,KO,70.62 USD,+1.55%,N/A,N/A,N/A,N/A,N/A,70.00,70.76,69.69,70.62,16.16M
2025-11-11,KTOS,76.59 USD,-3.27%,N/A,N/A,N/A,N/A,N/A,77.73,78.99,75.89,76.59,2.19M
2025-11-11,MOD,151.70 USD,-5.03%,N/A,N/A,N/A,N/A,N/A,159.58,160.47,151.11,151.70,"655,200"
2025-11-11,NXT,105.83 USD,-1.49%,N/A,N/A,N/A,N/A,N/A,105.72,106.94,103.22,105.83,1.59M
2025-11-11,ORA,112.55 USD,-1.46%,N/A,N/A,N/A,N/A,N/A,113.10,113.34,111.48,112.55,"466,700"
2025-11-11,OXY,41.41 USD,+0.12%,N/A,N/A,N/A,N/A,N/A,41.98,42.97,41.36,41.41,18.09M
2025-11-11,PL,12.47 USD,-6.87%,N/A,N/A,N/A,N/A,N/A,13.20,13.37,12.28,12.47,8.59M
2025-11-11,PLUG,2.53 USD,-1.17%,N/A,N/A,N/A,N/A,N/A,2.56,2.73,2.36,2.53,163.74M
2025-11-11,RDW,6.13 USD,-0.65%,N/A,N/A,N/A,N/A,N/A,6.33,6.42,6.01,6.13,6.11M
2025-11-11,RKLB,51.24 USD,-1.27%,N/A,N/A,N/A,N/A,N/A,56.00,56.96,51.21,51.24,33.24M
2025-11-11,SPIR,8.41 USD,-1.75%,N/A,N/A,N/A,N/A,N/A,8.50,8.60,8.29,8.41,"643,800"
2025-11-11,T,24.63 USD,+1.41%,N/A,N/A,N/A,N/A,N/A,24.39,24.75,24.34,24.63,40.96M
2025-11-11,XOM,117.96 USD,+1.32%,N/A,N/A,N/A,N/A,N/A,117.02,118.97,117.02,117.96,16.08M
2025-11-12,AAPL,273.21 USD,-0.65%,N/A,N/A,N/A,N/A,N/A,274.74,275.47,271.45,273.21,48.40M
2025-11-12,ALAB,157.79 USD,-5.83%,N/A,N/A,N/A,N/A,N/A,167.76,167.96,153.95,157.79,5.81M
2025-11-12,AMD,258.89 USD,+9.00%,N/A,N/A,N/A,N/A,N/A,253.13,263.51,250.00,258.89,108.94M
2025-11-12,ATKR,65.20 USD,+1.15%,N/A,N/A,N/A,N/A,N/A,64.63,65.45,64.41,65.20,"413,900"
2025-11-12,AVAV,323.32 USD,-1.45%,N/A,N/A,N/A,N/A,N/A,328.10,334.56,320.04,323.32,"477,300"
2025-11-12,CAT,570.60 USD,+0.90%,N/A,N/A,N/A,N/A,N/A,568.09,578.81,568.09,570.60,2.65M
2025-11-12,COHR,156.67 USD,-0.85%,N/A,N/A,N/A,N/A,N/A,161.00,164.01,155.83,156.67,3.72M
2025-11-12,FLNC,19.21 USD,-7.33%,N/A,N/A,N/A,N/A,N/A,20.80,21.22,19.00,19.21,6.47M
2025-11-12,HUM,238.45 USD,-1.23%,N/A,N/A,N/A,N/A,N/A,241.65,244.64,238.39,238.45,1.83M
2025-11-12,IONQ,50.71 USD,-6.82%,N/A,N/A,N/A,N/A,N/A,54.76,55.60,49.89,50.71,23.10M
2025-11-12,KEY,17.43 USD,-1.55%,N/A,N/A,N/A,N/A,N/A,17.78,18.09,17.36,17.43,29.96M
2025-11-12,KO,70.53 USD,-0.14%,N/A,N/A,N/A,N/A,N/A,70.51,70.90,70.36,70.53,13.61M
2025-11-12,KTOS,76.70 USD,+0.14%,N/A,N/A,N/A,N/A,N/A,76.78,78.17,75.50,76.70,2.01M
2025-11-12,MOD,147.40 USD,-2.83%,N/A,N/A,N/A,N/A,N/A,153.06,157.23,146.78,147.40,"772,600"
2025-11-12,NXT,96.50 USD,-8.81%,N/A,N/A,N/A,N/A,N/A,105.24,105.89,93.05,96.50,4.88M
2025-11-12,ORA,111.08 USD,-1.31%,N/A,N/A,N/A,N/A,N/A,112.80,112.80,108.95,111.08,"697,800"
2025-11-12,OXY,41.49 USD,+0.19%,N/A,N/A,N/A,N/A,N/A,40.92,41.71,40.91,41.49,10.93M
2025-11-12,PL,12.44 USD,-0.24%,N/A,N/A,N/A,N/A,N/A,12.63,12.90,12.33,12.44,5.99M
2025-11-12,PLUG,2.73 USD,+7.91%,N/A,N/A,N/A,N/A,N/A,2.53,2.75,2.49,2.73,176.87M
2025-11-12,RDW,5.97 USD,-2.61%,N/A,N/A,N/A,N/A,N/A,6.21,6.34,5.85,5.97,5.26M
2025-11-12,RKLB,49.97 USD,-2.48%,N/A,N/A,N/A,N/A,N/A,51.93,55.33,49.66,49.97,21.99M
2025-11-12,SPIR,8.23 USD,-2.14%,N/A,N/A,N/A,N/A,N/A,8.29,8.54,8.10,8.23,"622,500"
2025-11-12,T,25.09 USD,+1.87%,N/A,N/A,N/A,N/A,N/A,24.88,25.17,24.86,25.09,44.10M
2025-11-12,XOM,116.32 USD,-1.39%,N/A,N/A,N/A,N/A,N/A,117.29,117.46,116.00,116.32,13.79M
2025-11-13,AAPL,272.69 USD,-0.19%,N/A,N/A,N/A,N/A,N/A,273.85,276.44,271.84,272.69,49.60M
2025-11-13,ALAB,144.47 USD,-8.44%,N/A,N/A,N/A,N/A,N/A,154.99,155.07,137.91,144.47,7.82M
2025-11-13,AMD,247.96 USD,-4.22%,N/A,N/A,N/A,N/A,N/A,251.90,259.63,246.06,247.96,63.18M
2025-11-13,ATKR,64.18 USD,-1.56%,N/A,N/A,N/A,N/A,N/A,64.40,65.38,63.60,64.18,"421,600"
2025-11-13,AVAV,295.49 USD,-8.61%,N/A,N/A,N/A,N/A,N/A,316.94,318.01,293.45,295.49,1.21M
2025-11-13,CAT,551.21 USD,-3.40%,N/A,N/A,N/A,N/A,N/A,570.35,574.38,542.33,551.21,3.46M
2025-11-13,COHR,139.97 USD,-10.66%,N/A,N/A,N/A,N/A,N/A,152.22,152.67,136.74,139.97,7.21M
2025-11-13,FLNC,16.25 USD,-15.41%,N/A,N/A,N/A,N/A,N/A,18.93,19.49,16.00,16.25,14.49M
2025-11-13,HUM,234.74 USD,-1.56%,N/A,N/A,N/A,N/A,N/A,238.47,240.87,234.06,234.74,1.46M
2025-11-13,IONQ,45.40 USD,-10.47%,N/A,N/A,N/A,N/A,N/A,49.44,49.90,44.30,45.40,37.23M
2025-11-13,KEY,17.26 USD,-1.01%,N/A,N/A,N/A,N/A,N/A,17.37,17.56,17.22,17.26,17.43M
2025-11-13,KO,70.09 USD,-0.62%,N/A,N/A,N/A,N/A,N/A,70.44,70.68,70.02,70.09,14.00M
2025-11-13,KTOS,71.69 USD,-6.53%,N/A,N/A,N/A,N/A,N/A,74.94,75.90,71.31,71.69,2.92M
2025-11-13,MOD,128.73 USD,-12.67%,N/A,N/A,N/A,N/A,N/A,144.57,146.57,125.40,128.73,2.65M
2025-11-13,NXT,88.09 USD,-8.72%,N/A,N/A,N/A,N/A,N/A,95.44,96.15,86.32,88.09,3.69M
2025-11-13,ORA,107.65 USD,-3.08%,N/A,N/A,N/A,N/A,N/A,110.90,111.14,107.52,107.65,"576,700"
2025-11-13,OXY,41.58 USD,+0.21%,N/A,N/A,N/A,N/A,N/A,41.72,42.01,41.23,41.58,8.68M
2025-11-13,PL,11.41 USD,-8.28%,N/A,N/A,N/A,N/A,N/A,12.27,12.41,11.05,11.41,10.88M
2025-11-13,PLUG,2.49 USD,-8.79%,N/A,N/A,N/A,N/A,N/A,2.70,2.73,2.41,2.49,117.67M
2025-11-13,RDW,5.56 USD,-6.87%,N/A,N/A,N/A,N/A,N/A,5.99,6.09,5.53,5.56,5.98M
2025-11-13,RKLB,45.25 USD,-9.45%,N/A,N/A,N/A,N/A,N/A,48.76,49.38,44.37,45.25,26.52M
2025-11-13,SPIR,7.67 USD,-6.80%,N/A,N/A,N/A,N/A,N/A,8.10,8.27,7.60,7.67,"798,300"
2025-11-13,T,25.19 USD,+0.39%,N/A,N/A,N/A,N/A,N/A,25.09,25.39,25.00,25.19,49.79M
2025-11-13,XOM,116.98 USD,+0.57%,N/A,N/A,N/A,N/A,N/A,116.82,117.94,116.48,116.98,17.29M
2025-11-14,AAPL,272.16 USD,-0.20%,N/A,N/A,N/A,N/A,N/A,270.80,275.70,269.35,272.16,47.43M
2025-11-14,ALAB,144.34 USD,-0.09%,N/A,N/A,N/A,N/A,N/A,139.23,151.40,136.64,144.34,5.70M
2025-11-14,AMD,246.81 USD,-0.46%,N/A,N/A,N/A,N/A,N/A,240.11,253.44,235.08,246.81,47.66M
2025-11-14,ATKR,64.36 USD,+0.28%,N/A,N/A,N/A,N/A,N/A,63.49,64.68,63.41,64.36,"399,800"
2025-11-14,AVAV,291.21 USD,-1.45%,N/A,N/A,N/A,N/A,N/A,280.02,299.72,280.02,291.21,"890,500"
2025-11-14,CAT,551.69 USD,+0.09%,N/A,N/A,N/A,N/A,N/A,546.64,555.95,538.71,551.69,2.76M
2025-11-14,COHR,139.33 USD,-0.46%,N/A,N/A,N/A,N/A,N/A,134.37,146.02,132.51,139.33,4.13M
2025-11-14,FLNC,17.91 USD,+10.22%,N/A,N/A,N/A,N/A,N/A,15.30,18.27,15.22,17.91,10.09M
2025-11-14,HUM,235.12 USD,+0.16%,N/A,N/A,N/A,N/A,N/A,233.37,235.43,228.76,235.12,1.54M
2025-11-14,IONQ,47.18 USD,+3.92%,N/A,N/A,N/A,N/A,N/A,42.98,48.78,42.82,47.18,29.45M
2025-11-14,KEY,17.26 USD,+0.00%,N/A,N/A,N/A,N/A,N/A,17.17,17.26,16.96,17.26,18.34M
2025-11-14,KO,70.18 USD,+0.13%,N/A,N/A,N/A,N/A,N/A,70.43,70.65,69.63,70.18,13.17M
2025-11-14,KTOS,72.45 USD,+1.06%,N/A,N/A,N/A,N/A,N/A,69.16,73.77,69.00,72.45,2.46M
2025-11-14,MOD,132.02 USD,+2.56%,N/A,N/A,N/A,N/A,N/A,122.28,134.87,120.01,132.02,1.83M
2025-11-14,NXT,93.75 USD,+6.43%,N/A,N/A,N/A,N/A,N/A,84.27,95.46,83.06,93.75,3.63M
2025-11-14,ORA,108.35 USD,+0.65%,N/A,N/A,N/A,N/A,N/A,106.46,108.41,104.87,108.35,"585,400"
2025-11-14,OXY,42.31 USD,+1.76%,N/A,N/A,N/A,N/A,N/A,41.59,42.64,41.48,42.31,8.62M
2025-11-14,PL,11.40 USD,-0.09%,N/A,N/A,N/A,N/A,N/A,11.00,11.85,10.73,11.40,9.11M
2025-11-14,PLUG,2.25 USD,-9.64%,N/A,N/A,N/A,N/A,N/A,2.36,2.50,2.24,2.25,85.37M
2025-11-14,RDW,5.41 USD,-2.70%,N/A,N/A,N/A,N/A,N/A,5.37,5.61,5.31,5.41,5.00M
2025-11-14,RKLB,45.54 USD,+0.64%,N/A,N/A,N/A,N/A,N/A,43.71,47.22,43.30,45.54,21.11M
2025-11-14,SPIR,7.52 USD,-1.96%,N/A,N/A,N/A,N/A,N/A,7.37,7.68,7.31,7.52,"572,600"
2025-11-14,T,25.03 USD,-0.62%,N/A,N/A,N/A,N/A,N/A,25.31,25.36,24.88,25.03,37.39M
2025-11-14,XOM,118.50 USD,+1.30%,N/A,N/A,N/A,N/A,N/A,117.67,118.69,115.89,118.50,17.06M
2025-11-17,AAPL,267.21 USD,-1.82%,N/A,N/A,N/A,N/A,N/A,268.57,270.24,265.48,267.21,45.02M
2025-11-17,ALAB,141.39 USD,-2.04%,N/A,N/A,N/A,N/A,N/A,145.38,147.49,137.43,141.39,5.41M
2025-11-17,AMD,240.52 USD,-2.55%,N/A,N/A,N/A,N/A,N/A,242.75,248.77,237.15,240.52,37.94M
